id,label,timeset,v_name,modularity_class,degree,weighted degree,eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,authority,hub,pageranks,componentnumber,clustering,triangles,eigencentrality
n580,指示,,指示,40,3,29.0,7.0,0.304145319049837,0.32635455407277875,1.1032034640047707E-4,0.01572875,0.01572875,8.198029483616583E-4,0,0.3333333333333333,1,0.039152548596744746
n581,状況,,状況,40,1,5.0,7.0,0.2902222222222222,0.30481295121417706,0.0,0.007950823,0.007950823,3.725368950271684E-4,0,0.0,0,0.0182938812086483
n582,概要,,概要,42,1,8.0,7.0,0.25517780382962096,0.26652811201050025,0.0,0.001830052,0.001830052,3.810890046997071E-4,0,0.0,0,0.0047235127902551235
n583,業界,,業界,0,1,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0013321807151073365,1,0.0,0,5.351872668406739E-4
n584,文字数,,文字数,8,1,5.0,7.0,0.2534937888198758,0.264920148763946,0.0,0.00138151,0.00138151,4.6088723042192134E-4,0,0.0,0,0.003873999745486526
n585,リーダー,,リーダー,4,1,7.0,7.0,0.22928370786516855,0.2382082695252673,0.0,4.409745E-4,4.409745E-4,5.678123732325159E-4,0,0.0,0,0.0016470101396314028
n586,ペースト,,ペースト,1,1,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0013321807151073365,2,0.0,0,5.351872668406739E-4
n587,不全,,不全,2,1,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0013321807151073365,3,0.0,0,5.351872668406739E-4
n588,機能,,機能,40,2,14.0,7.0,0.2733361239012139,0.2872019251804859,0.005202215136767914,0.004063218,0.004063218,9.036310167673114E-4,0,0.0,0,0.010085382367727177
n589,部門,,部門,40,1,6.0,9.0,0.176916824708751,0.18153637667420358,0.0,9.326467E-6,9.326467E-6,6.990301368312839E-4,0,0.0,0,6.230247705705147E-4
n590,ごと,,ごと,41,1,12.0,7.0,0.2787025181391379,0.2940676730110119,0.0,0.0061688125,0.0061688125,3.844578976915234E-4,0,0.0,0,0.014913568550615628
n591,同様,,同様,34,2,10.0,7.0,0.2865291794646775,0.3036899292642025,0.0,0.011642033,0.011642033,5.591506033355077E-4,0,1.0,1,0.02696703760738554
n592,受け手,,受け手,37,1,5.0,7.0,0.25329712955779676,0.2652957048056585,0.0,0.0020210647,0.0020210647,3.968472200499191E-4,0,0.0,0,0.005149539940423333
n593,直後,,直後,4,2,11.0,7.0,0.25902419674732247,0.2743564500838616,3.855749037107366E-5,0.002931923,0.002931923,6.094241070228484E-4,0,0.0,0,0.008070103510714178
n594,用意,,用意,34,1,7.0,7.0,0.23928178820080614,0.25121053015386763,0.0,0.0015799467,0.0015799467,4.189611424762908E-4,0,0.0,0,0.004016761025411301
n595,監査,,監査,34,1,7.0,7.0,0.23928178820080614,0.25121053015386763,0.0,0.0015799467,0.0015799467,4.189611424762908E-4,0,0.0,0,0.004016761025411301
n596,形式,,形式,3,1,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0013321807151073365,4,0.0,0,5.351872668406739E-4
n597,ツール,,ツール,8,3,24.0,8.0,0.20292106898694842,0.21130131991540937,0.005206210693708596,6.656926E-5,6.656926E-5,0.0018464470386247924,0,0.0,0,0.0018407606236613566
n598,側,,側,4,1,5.0,6.0,0.29547511312217195,0.311995916283819,0.0,0.009062792,0.009062792,3.909979311255778E-4,0,0.0,0,0.020785391426467938
n599,入社,,入社,4,1,13.0,6.0,0.29547511312217195,0.311995916283819,0.0,0.009062792,0.009062792,3.909979311255778E-4,0,0.0,0,0.020785391426467938
n600,委託,,委託,41,2,18.0,6.0,0.307005171603197,0.3265441551812161,0.0,0.01756316,0.01756316,5.765022341787715E-4,0,1.0,1,0.039741690637716424
n601,社内,,社内,4,1,16.0,6.0,0.29547511312217195,0.311995916283819,0.0,0.009062792,0.009062792,3.909979311255778E-4,0,0.0,0,0.020785391426467938
n602,コンセプト,,コンセプト,44,3,21.0,8.0,0.22301912568306012,0.23345183402610611,0.005206210693708596,5.393853E-4,5.393853E-4,0.0015100138002174905,0,0.0,0,0.0029008049604051945
n603,型,,型,9,1,7.0,7.0,0.23556998556998557,0.24546780427331683,0.0,7.830071E-4,7.830071E-4,4.231174048095209E-4,0,0.0,0,0.0026859975731176617
n604,アカ,,アカ,5,1,5.0,7.0,0.24744221295945434,0.25794501567855255,0.0,0.001196195,0.001196195,5.012565223481454E-4,0,0.0,0,0.003172373592393413
n605,分割,,分割,41,1,5.0,7.0,0.23123229461756373,0.24063297600816685,0.0,9.0096594E-4,9.0096594E-4,4.2466728060782635E-4,0,0.0,0,0.002495048489490757
n606,メンバー,,メンバー,6,1,23.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0013321807151073365,5,0.0,0,5.351872668406739E-4
n607,ニーズ,,ニーズ,17,1,11.0,7.0,0.24952235384027513,0.2603514912856406,0.0,0.0013645089,0.0013645089,4.311816544965661E-4,0,0.0,0,0.0036105422561370816
n608,切り替え,,切り替え,18,1,5.0,6.0,0.272765246449457,0.28792751403777445,0.0,0.0050859386,0.0050859386,3.972173546762309E-4,0,0.0,0,0.01210161799464804
n609,活用,,活用,18,1,6.0,6.0,0.272765246449457,0.28792751403777445,0.0,0.0050859386,0.0050859386,3.972173546762309E-4,0,0.0,0,0.01210161799464804
n610,確保,,確保,18,1,6.0,6.0,0.272765246449457,0.28792751403777445,0.0,0.0050859386,0.0050859386,3.972173546762309E-4,0,0.0,0,0.01210161799464804
n611,自身,,自身,18,1,7.0,6.0,0.272765246449457,0.28792751403777445,0.0,0.0050859386,0.0050859386,3.972173546762309E-4,0,0.0,0,0.01210161799464804
n612,洗い出し,,洗い出し,17,1,6.0,8.0,0.22992957746478873,0.24114890979362555,0.0,6.1613E-4,6.1613E-4,4.6363797868164645E-4,0,0.0,0,0.0025719534143090767
n613,あり方,,あり方,9,1,8.0,7.0,0.271404821280133,0.2869612776197767,0.0,0.0030446588,0.0030446588,4.33255490183049E-4,0,0.0,0,0.009031046587724297
n614,何,,何,9,1,5.0,7.0,0.271404821280133,0.2869612776197767,0.0,0.0030446588,0.0030446588,4.33255490183049E-4,0,0.0,0,0.009031046587724297
n615,参入,,参入,9,2,25.0,6.0,0.2749473684210526,0.2910413476263399,0.0,0.003602681,0.003602681,6.690976773180693E-4,0,1.0,1,0.01091510463836514
n616,拡大,,拡大,9,1,5.0,7.0,0.271404821280133,0.2869612776197767,0.0,0.0030446588,0.0030446588,4.33255490183049E-4,0,0.0,0,0.009031046587724297
n617,構想,,構想,9,1,5.0,7.0,0.271404821280133,0.2869612776197767,0.0,0.0030446588,0.0030446588,4.33255490183049E-4,0,0.0,0,0.009031046587724297
n618,責任者,,責任者,9,1,7.0,7.0,0.271404821280133,0.2869612776197767,0.0,0.0030446588,0.0030446588,4.33255490183049E-4,0,0.0,0,0.009031046587724297
n619,遂行,,遂行,9,1,10.0,7.0,0.271404821280133,0.2869612776197767,0.0,0.0030446588,0.0030446588,4.33255490183049E-4,0,0.0,0,0.009031046587724297
n620,リソース,,リソース,10,1,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0013321807151073365,6,0.0,0,5.351872668406739E-4
n621,通信,,通信,17,1,6.0,8.0,0.19650917845320492,0.20304273317290272,0.0,6.977913E-5,6.977913E-5,5.950385172382687E-4,0,0.0,0,7.28896030860706E-4
n622,暮らし,,暮らし,11,1,8.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0013321807151073365,7,0.0,0,5.351872668406739E-4
n623,整備,,整備,24,2,10.0,7.0,0.2659877800407332,0.28048931670677435,8.604665057734884E-5,0.0031104477,0.0031104477,6.113050606975445E-4,0,0.0,0,0.008629849450289023
n624,冷却,,冷却,12,1,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0013321807151073365,8,0.0,0,5.351872668406739E-4
n625,手,,手,13,1,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0013321807151073365,9,0.0,0,5.351872668406739E-4
n626,フロー,,フロー,41,1,16.0,6.0,0.28615249780893953,0.30204185809086326,0.0,0.008500368,0.008500368,3.8291829370446607E-4,0,0.0,0,0.01895629921124847
n627,手順,,手順,41,1,5.0,6.0,0.28615249780893953,0.30204185809086326,0.0,0.008500368,0.008500368,3.8291829370446607E-4,0,0.0,0,0.01895629921124847
n628,経緯,,経緯,41,1,5.0,6.0,0.28615249780893953,0.30204185809086326,0.0,0.008500368,0.008500368,3.8291829370446607E-4,0,0.0,0,0.01895629921124847
n629,態様,,態様,34,1,6.0,7.0,0.2660961695191524,0.2773244366659374,0.0,0.0024248362,0.0024248362,4.3831824384383693E-4,0,0.0,0,0.005706037003502925
n630,済み,,済み,41,1,5.0,7.0,0.271404821280133,0.28342448771238987,0.0,0.0033611348,0.0033611348,3.784958168108606E-4,0,0.0,0,0.00823315547498096
n631,計画,,計画,9,1,8.0,8.0,0.2190540087219054,0.22858601327207725,0.0,2.4293868E-4,2.4293868E-4,4.6518223333951516E-4,0,0.0,0,0.0014715303370164366
n632,率,,率,45,2,29.0,7.0,0.24876190476190477,0.25945817837088814,0.002605103125324639,9.115191E-4,9.115191E-4,0.0011675654297510483,0,0.0,0,0.003026064735690539
n633,時,,時,4,2,23.0,7.0,0.25587774294670845,0.27006854809305003,0.002605103125324639,0.0020469571,0.0020469571,9.173392665566325E-4,0,0.0,0,0.0059831190321019785
n634,処理,,処理,9,1,16.0,7.0,0.24167283493708364,0.2530956027127536,0.0,8.8841224E-4,8.8841224E-4,4.599366709803997E-4,0,0.0,0,0.002841611033821608
n635,健康増進法,,健康増進法,5,1,5.0,8.0,0.18593394077448747,0.1915044118719479,0.0,2.2225053E-5,2.2225053E-5,6.491192563667352E-4,0,0.0,0,6.663532615872037E-4
n636,単位,,単位,15,1,10.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0013321807151073365,11,0.0,0,5.351872668406739E-4
n637,薬剤,,薬剤,17,1,5.0,7.0,0.2194220430107527,0.22681761831838326,0.0,2.2155666E-4,2.2155666E-4,5.50681610712691E-4,0,0.0,0,0.0011595173033627038
n638,作物,,作物,16,1,20.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0013321807151073365,12,0.0,0,5.351872668406739E-4
n639,源,,源,9,1,5.0,8.0,0.2136780104712042,0.2217020345657406,0.0,1.4603602E-4,1.4603602E-4,5.994071954327181E-4,0,0.0,0,9.769878603371287E-4
n640,欄,,欄,9,1,10.0,8.0,0.21679946879150067,0.22407387150878702,0.0,2.3686604E-4,2.3686604E-4,5.117889516227821E-4,0,0.0,0,0.0011060027716007618
n641,程度,,程度,40,1,17.0,7.0,0.2234006158056791,0.2318712170932686,0.0,5.7276874E-4,5.7276874E-4,4.4020862901967634E-4,0,0.0,0,0.0017449827966029329
n642,視,,視,17,1,5.0,6.0,0.27977720651242505,0.2926493108728946,0.0,0.0044762776,0.0044762776,4.0867206337120304E-4,0,0.0,0,0.010465457405473335
n643,低減,,低減,17,1,5.0,9.0,0.1871060171919771,0.19365443982595737,0.0,2.9552466E-5,2.9552466E-5,6.197190686769575E-4,0,0.0,0,7.028136488082242E-4
n644,能力,,能力,18,1,5.0,7.0,0.2795376712328767,0.29465470721213494,0.0,0.006813067,0.006813067,3.7265756645716316E-4,0,0.0,0,0.01573572264895188
n645,書,,書,27,1,10.0,7.0,0.22286689419795222,0.23103988915627455,0.0,4.0865527E-4,4.0865527E-4,5.929909383549038E-4,0,0.0,0,0.001398772835325872
n646,スキーム,,スキーム,9,1,5.0,8.0,0.19769906145927943,0.2047874279880412,0.0,6.2266554E-5,6.2266554E-5,5.499730414331313E-4,0,0.0,0,8.035582809116766E-4
n647,ら,,ら,32,3,66.0,7.0,0.29912963811268894,0.3232407204842128,0.0028765549086802312,0.011976278,0.011976278,0.0010824753287712835,0,0.0,0,0.03078521419055474
n648,出産,,出産,19,1,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0013321807151073365,13,0.0,0,5.351872668406739E-4
n649,意見募集,,意見募集,40,1,11.0,7.0,0.24678760393046106,0.25779187632173783,0.0,0.001226258,0.001226258,4.2459579002808424E-4,0,0.0,0,0.003425378925577002
n650,室長,,室長,9,1,7.0,8.0,0.18993600930773705,0.1975880551301698,0.0,3.8276903E-5,3.8276903E-5,5.010119587199447E-4,0,0.0,0,8.768521225953111E-4
n651,収入,,収入,36,1,17.0,7.0,0.2522209347238316,0.26460293152482994,0.0,0.0018728654,0.0018728654,3.9307636874966596E-4,0,0.0,0,0.005129873398241151
n652,要件,,要件,34,1,5.0,7.0,0.22634315424610052,0.23506891271056574,0.0,4.863263E-4,4.863263E-4,4.667753521036342E-4,0,0.0,0,0.0017046690045548563
n653,マニュアル化,,マニュアル化,21,1,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0013321807151073365,14,0.0,0,5.351872668406739E-4
n654,感情,,感情,22,1,9.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0013321807151073365,15,0.0,0,5.351872668406739E-4
n655,流通,,流通,37,1,10.0,7.0,0.2649087221095335,0.27724786698753007,0.0,0.0023241125,0.0023241125,4.208484551725665E-4,0,0.0,0,0.006011485213783942
n656,流通過程,,流通過程,37,1,6.0,7.0,0.2649087221095335,0.27724786698753007,0.0,0.0023241125,0.0023241125,4.208484551725665E-4,0,0.0,0,0.006011485213783942
n657,企画部,,企画部,9,1,5.0,9.0,0.18530079455164586,0.1928322273268689,0.0,2.9494788E-5,2.9494788E-5,5.037927711957356E-4,0,0.0,0,8.442941965948816E-4
n658,用品,,用品,23,1,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0013321807151073365,16,0.0,0,5.351872668406739E-4
n659,部署,,部署,37,1,13.0,7.0,0.2442947998503554,0.25506089112520913,0.0,0.001484486,0.001484486,4.141551053934463E-4,0,0.0,0,0.003940642198129412
n660,意図,,意図,40,1,9.0,7.0,0.24374766703994027,0.2543827025450295,0.0,0.001256486,0.001256486,4.236060603379382E-4,0,0.0,0,0.0032082362459440383
n661,ダウパ,,ダウパ,41,1,10.0,7.0,0.2725375626043406,0.2856705316123388,0.0,0.0038658811,0.0038658811,4.109811077071912E-4,0,0.0,0,0.009159102854940229
n662,増加,,増加,41,1,11.0,7.0,0.2725375626043406,0.2856705316123388,0.0,0.0038658811,0.0038658811,4.109811077071912E-4,0,0.0,0,0.009159102854940229
n663,現在,,現在,20,1,28.0,8.0,0.19633193024654239,0.20339458907606026,0.0,8.516597E-5,8.516597E-5,4.737840225181957E-4,0,0.0,0,9.23604770288552E-4
n664,上げ,,上げ,41,1,6.0,8.0,0.21817574340126963,0.22604280609640437,0.0,2.95885E-4,2.95885E-4,5.66790187136208E-4,0,0.0,0,0.0011710604188137795
n665,制約,,制約,25,1,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0013321807151073365,17,0.0,0,5.351872668406739E-4
n666,江差追分事件,,江差追分事件,26,1,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0013321807151073365,18,0.0,0,5.351872668406739E-4
n667,地判,,地判,28,1,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0013321807151073365,19,0.0,0,5.351872668406739E-4
n668,担当者,,担当者,37,2,22.0,7.0,0.27265135699373694,0.286819076788449,6.539022868337814E-5,0.004277346,0.004277346,6.319248203801231E-4,0,0.0,0,0.010785207033996245
n669,運用,,運用,24,1,6.0,7.0,0.24051565377532227,0.2510792678480267,0.0,8.713524E-4,8.713524E-4,4.5450460091359546E-4,0,0.0,0,0.0024900805911406147
n670,誤差,,誤差,29,1,17.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0013321807151073365,20,0.0,0,5.351872668406739E-4
n671,それぞれ,,それぞれ,32,2,11.0,6.0,0.343322818086225,0.3684788157223093,0.0,0.023990033,0.023990033,6.549896273801E-4,0,1.0,1,0.060941035654697245
n672,中心,,中心,32,1,15.0,7.0,0.27657772130453195,0.29679865820754014,0.0,0.005029681,0.005029681,4.6123574067103085E-4,0,0.0,0,0.014561169974932881
n673,同年,,同年,32,1,7.0,7.0,0.27657772130453195,0.29679865820754014,0.0,0.005029681,0.005029681,4.6123574067103085E-4,0,0.0,0,0.014561169974932881
n674,承認,,承認,32,1,5.0,7.0,0.27657772130453195,0.29679865820754014,0.0,0.005029681,0.005029681,4.6123574067103085E-4,0,0.0,0,0.014561169974932881
n675,ベンチャー,,ベンチャー,31,1,12.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0013321807151073365,21,0.0,0,5.351872668406739E-4
n676,免責,,免責,5,1,5.0,7.0,0.22816212438853947,0.23732954131116382,0.0,4.6336307E-4,4.6336307E-4,5.076297054340429E-4,0,0.0,0,0.0018601491477279323
n677,調査報告書,,調査報告書,32,1,13.0,8.0,0.21023824855119125,0.21893458761758955,0.0,1.7955649E-4,1.7955649E-4,4.7626745117570774E-4,0,0.0,0,0.0011199572565876155
n678,収集,,収集,36,1,6.0,7.0,0.25708661417322837,0.26854444687522744,0.0,0.001830006,0.001830006,4.339157900788223E-4,0,0.0,0,0.0047875015878098654
n679,電気通信,,電気通信,36,1,9.0,7.0,0.25708661417322837,0.26854444687522744,0.0,0.001830006,0.001830006,4.339157900788223E-4,0,0.0,0,0.0047875015878098654
n680,電気通信設備,,電気通信設備,36,1,8.0,7.0,0.25708661417322837,0.26854444687522744,0.0,0.001830006,0.001830006,4.339157900788223E-4,0,0.0,0,0.0047875015878098654
n681,データ,,データ,34,1,17.0,6.0,0.29269385925593905,0.3109239407861161,0.0,0.009591256,0.009591256,3.9118669456755323E-4,0,0.0,0,0.02233324737924526
n682,周辺,,周辺,34,1,8.0,6.0,0.29269385925593905,0.3109239407861161,0.0,0.009591256,0.009591256,3.9118669456755323E-4,0,0.0,0,0.02233324737924526
n683,差し替え,,差し替え,34,1,6.0,6.0,0.29269385925593905,0.3109239407861161,0.0,0.009591256,0.009591256,3.9118669456755323E-4,0,0.0,0,0.02233324737924526
n684,枚数,,枚数,34,1,5.0,6.0,0.29269385925593905,0.3109239407861161,0.0,0.009591256,0.009591256,3.9118669456755323E-4,0,0.0,0,0.02233324737924526
n685,事項,,事項,30,2,14.0,6.0,0.28428384849804095,0.3000255232261362,5.444422226636906E-4,0.00742881,0.00742881,6.877487783079354E-4,0,0.0,0,0.017121100867883456
n686,思考,,思考,17,1,5.0,7.0,0.2656631407648495,0.28048931670677424,0.0,0.0024997622,0.0024997622,4.8317310440441354E-4,0,0.0,0,0.007534345184010681
n687,知見,,知見,17,1,10.0,7.0,0.2656631407648495,0.28048931670677424,0.0,0.0024997622,0.0024997622,4.8317310440441354E-4,0,0.0,0,0.007534345184010681
n688,設立,,設立,4,1,8.0,7.0,0.2502874664622461,0.2622839641216359,0.0,0.0019510606,0.0019510606,4.123610511956755E-4,0,0.0,0,0.005289710612722143
n689,他社,,他社,35,1,8.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0013321807151073365,22,0.0,0,5.351872668406739E-4
n690,製品,,製品,36,1,5.0,6.0,0.2884275618374558,0.30370086778968913,0.0,0.0066522853,0.0066522853,4.008682464663652E-4,0,0.0,0,0.015816214562186362
n691,人数,,人数,37,1,5.0,7.0,0.2795376712328767,0.2953693575439367,0.0,0.0069191707,0.0069191707,3.886765029758151E-4,0,0.0,0,0.015636971852629727
n692,作業,,作業,37,1,5.0,7.0,0.2795376712328767,0.2953693575439367,0.0,0.0069191707,0.0069191707,3.886765029758151E-4,0,0.0,0,0.015636971852629727
n693,分担,,分担,37,1,5.0,7.0,0.2795376712328767,0.2953693575439367,0.0,0.0069191707,0.0069191707,3.886765029758151E-4,0,0.0,0,0.015636971852629727
n694,言葉,,言葉,38,1,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0013321807151073365,23,0.0,0,5.351872668406739E-4
n695,物,,物,39,2,23.0,2.0,0.75,0.8333333333333334,7.991113881363924E-6,0.0,0.0,0.0017300917422046242,24,0.0,0,0.0011522739192944907
n696,意,,意,17,1,5.0,8.0,0.21078114912846999,0.2179956975133084,0.0,1.204888E-4,1.204888E-4,5.308073238812392E-4,0,0.0,0,9.238360318342153E-4
n697,規範,,規範,4,1,7.0,8.0,0.1866781017724414,0.19215160796324812,0.0,2.1151192E-5,2.1151192E-5,6.893487105226895E-4,0,0.0,0,6.54134207951053E-4
n698,翻案,,翻案,39,1,5.0,3.0,0.5,0.611111111111111,0.0,0.0,0.0,9.342696880100486E-4,24,0.0,0,6.119467008011711E-4
n699,シャンプー,,シャンプー,37,1,5.0,8.0,0.20330012453300125,0.20993765040472603,0.0,9.716544E-5,9.716544E-5,6.119877512698028E-4,0,0.0,0,8.332240379002152E-4
n700,執筆者,,執筆者,41,1,8.0,6.0,0.3299646286003032,0.352194997447679,0.0,0.018960351,0.018960351,3.911678773603415E-4,0,0.0,0,0.04637986567976436
n701,大量生産,,大量生産,41,1,6.0,6.0,0.3299646286003032,0.352194997447679,0.0,0.018960351,0.018960351,3.911678773603415E-4,0,0.0,0,0.04637986567976436
n702,類型,,類型,41,1,5.0,6.0,0.3299646286003032,0.352194997447679,0.0,0.018960351,0.018960351,3.911678773603415E-4,0,0.0,0,0.04637986567976436
n703,流布,,流布,43,1,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0013321807151073365,25,0.0,0,5.351872668406739E-4
n704,脱字,,脱字,46,1,9.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0013321807151073365,26,0.0,0,5.351872668406739E-4
n705,価格,,価格,4,1,13.0,7.0,0.2556773688332028,0.2690476190476187,0.0,0.0020422696,0.0020422696,4.163675244419707E-4,0,0.0,0,0.005436479328535706
n706,防止,,防止,14,1,6.0,2.0,0.6666666666666666,0.75,0.0,0.0,0.0,0.0010270776719088477,10,0.0,0,6.070225865457125E-4
n707,実態,,実態,4,1,5.0,7.0,0.271404821280133,0.28472617224531477,0.0,0.0039168466,0.0039168466,3.8751313845953174E-4,0,0.0,0,0.00946962064255025
n708,以降,,以降,44,1,6.0,7.0,0.2542834890965732,0.26550718296506903,0.0,0.0018999419,0.0018999419,4.244984229178927E-4,0,0.0,0,0.004833324437769059
